CovidenceID,Title,name,value
#562,Conclusion: Rethinking the water-food-energy-climate security nexus,Enablers_CritC5,Technical feasibility (#7)
#562,Conclusion: Rethinking the water-food-energy-climate security nexus,Enablers_CritC5,NA
#562,Conclusion: Rethinking the water-food-energy-climate security nexus,Barriers,Technology
#562,Conclusion: Rethinking the water-food-energy-climate security nexus,Barriers_CritC5,Technical feasibility (#7)
#561,Rethinking the water-food-energy-climate security nexus,PaperType,Review
#561,Rethinking the water-food-energy-climate security nexus,PaperType,Perspective
#561,Rethinking the water-food-energy-climate security nexus,Region,Not applicable (no specific spatial location)
#561,Rethinking the water-food-energy-climate security nexus,Scale,Not applicable (no specific spatial location)
#561,Rethinking the water-food-energy-climate security nexus,Nexus,Climate change
#561,Rethinking the water-food-energy-climate security nexus,Nexus,Food
#561,Rethinking the water-food-energy-climate security nexus,Nexus,Water
#561,Rethinking the water-food-energy-climate security nexus,NChallenge,Complexity Challenges
#561,Rethinking the water-food-energy-climate security nexus,NChallenge,Governance Challenges
#561,Rethinking the water-food-energy-climate security nexus,Gov,NA
#561,Rethinking the water-food-energy-climate security nexus,Policy,Legal and Regulatory Instruments
#561,Rethinking the water-food-energy-climate security nexus,Policy,Rights-Based Instruments and Customary Norms
#561,Rethinking the water-food-energy-climate security nexus,Policy,Social and Cultural Instruments
#561,Rethinking the water-food-energy-climate security nexus,Actors,Knowledge and Educational Communities
#561,Rethinking the water-food-energy-climate security nexus,Actors,Local/National Governments and Municipalities
#561,Rethinking the water-food-energy-climate security nexus,CrossCut,Education
#561,Rethinking the water-food-energy-climate security nexus,CrossCut,Energy
#561,Rethinking the water-food-energy-climate security nexus,Scaling,Yes
#561,Rethinking the water-food-energy-climate security nexus,Enablers,Policy design & Implementation
#561,Rethinking the water-food-energy-climate security nexus,Enablers,Technology
#561,Rethinking the water-food-energy-climate security nexus,Enablers_CritC5,Social acceptability (#4)
#561,Rethinking the water-food-energy-climate security nexus,Enablers_CritC5,NA
#561,Rethinking the water-food-energy-climate security nexus,Enablers_CritC5,Technical feasibility (#7)
#561,Rethinking the water-food-energy-climate security nexus,Barriers,Policy design & Implementation
#561,Rethinking the water-food-energy-climate security nexus,Barriers_CritC5,NA
#561,Rethinking the water-food-energy-climate security nexus,Barriers_CritC5,Social acceptability (#4)
#560,"Towards understanding the integrative approach of the water, energy and food nexus",PaperType,Review
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Region,Not applicable (no specific spatial location)
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Scale,Not applicable (no specific spatial location)
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Nexus,Climate change
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Nexus,Food
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Nexus,Water
#560,"Towards understanding the integrative approach of the water, energy and food nexus",NChallenge,Complexity Challenges
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Gov,Market Governance
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Gov,Network Governance
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Policy,Legal and Regulatory Instruments
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Policy,Economic and Financial Instruments
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Actors,Financial Institutions
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Actors,Civil Society and Community-Based Organisations
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Actors,Local/National Governments and Municipalities
#560,"Towards understanding the integrative approach of the water, energy and food nexus",CrossCut,Economy
#560,"Towards understanding the integrative approach of the water, energy and food nexus",CrossCut,Energy
#560,"Towards understanding the integrative approach of the water, energy and food nexus",CrossCut,Trade
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Scaling,No
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Enablers,Policy design & Implementation
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Enablers,Institutional capacity
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Enablers,Finance & Economics
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Enablers,Behaviour & Lifestyle
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Enablers,Material & Non-material endowments
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Enablers_CritC5,Impacts on each nexus element (#3)
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Enablers_CritC5,NA
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Enablers_CritC5,Alignment with international frameworks (#9)
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Enablers_CritC5,Geographic scale (#1)
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Enablers_CritC5,Transformative change potential (#10)
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Barriers,Institutional capacity
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Barriers,Finance & Economics
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Barriers_CritC5,Equity (#8)
#560,"Towards understanding the integrative approach of the water, energy and food nexus",Barriers_CritC5,Economic implications (#6)
#559,Land-Water-Security Nexus: Changing Geopolitics in the Nile Basin Cooperative Framework Agreement,PaperType,Review
#559,Land-Water-Security Nexus: Changing Geopolitics in the Nile Basin Cooperative Framework Agreement,Region,Sub-Saharan Africa
#559,Land-Water-Security Nexus: Changing Geopolitics in the Nile Basin Cooperative Framework Agreement,Scale,"Regional (multiple countries, whole continents)"
#559,Land-Water-Security Nexus: Changing Geopolitics in the Nile Basin Cooperative Framework Agreement,Nexus,Biodiversity
#559,Land-Water-Security Nexus: Changing Geopolitics in the Nile Basin Cooperative Framework Agreement,Nexus,Climate change
#559,Land-Water-Security Nexus: Changing Geopolitics in the Nile Basin Cooperative Framework Agreement,Nexus,Water
#559,Land-Water-Security Nexus: Changing Geopolitics in the Nile Basin Cooperative Framework Agreement,NChallenge,Governance Challenges
#559,Land-Water-Security Nexus: Changing Geopolitics in the Nile Basin Cooperative Framework Agreement,Gov,Hierarchical Governance
#559,Land-Water-Security Nexus: Changing Geopolitics in the Nile Basin Cooperative Framework Agreement,Policy,Legal and Regulatory Instruments
